2008-06-14	0.1600	0.1910
2008-06-15	0.1630	0.1940
2008-06-16	0.1600	0.1930
2008-06-17	0.1580	0.1910
2008-06-18	0.1610	0.1880
2008-06-19	0.1600	0.1880
2008-06-20	0.1590	0.1900
2008-06-21	0.1620	0.1900
2008-06-22	0.1630	0.1870
2008-06-23	0.1630	0.1940
2008-06-24	0.2160	0.1930
2008-06-25	0.2110	0.1880
2008-06-26	0.2040	0.1900
2008-06-27	0.2010	0.1920
2008-06-28	0.2000	0.1950
2008-06-29	0.1980	0.1910
2008-06-30	0.1920	0.1960
2008-07-01	0.1900	0.1940
2008-07-02	0.1860	0.1940
2008-07-03	0.1810	0.1920
2008-07-04	0.1800	0.1920
2008-07-05	0.1770	0.1890
2008-07-06	0.1750	0.1890
2008-07-07	0.1730	0.1910
2008-07-08	0.1660	0.1900
2008-07-09	0.1690	0.1910
2008-07-10	0.1670	0.1900
2008-07-11	0.1680	0.1900
2008-07-12	0.1670	0.1900
2008-07-13	0.1640	0.1880
2008-07-14	0.1610	0.1890
2008-07-15	0.1600	0.1880
2008-07-16	0.1560	0.1830
2008-07-17	0.1580	0.1880
2008-07-18	0.1580	0.1870
2008-07-19	0.1560	0.1900
2008-07-20	0.1580	0.1890
2008-07-21	0.1540	0.1900
2008-07-22	0.1520	0.1870
2008-07-23	0.1580	0.1850
2008-07-24	0.1580	0.1840
2008-07-25	0.1520	0.1870
2008-07-26	0.1520	0.1880
2008-07-27	0.1550	0.1880
2008-07-28	0.1520	0.1880
2008-07-29	0.1530	0.1880
2008-07-30	0.1470	0.1840
2008-07-31	0.1490	0.1840
2008-08-01	0.1480	0.1840
2008-08-02	0.1430	0.1840
2008-08-03	0.1450	0.1860
2008-08-04	0.1420	0.1860
2008-08-05	0.1420	0.1850
2008-08-06	0.1380	0.1820
2008-08-07	0.1370	0.1850
2008-08-08	0.1350	0.1850
2008-08-09	0.1370	0.1820
2008-08-10	0.1320	0.1820
2008-08-11	0.1370	0.1830
2008-08-12	0.1310	0.1820
2008-08-13	0.1290	0.1810
2008-08-14	0.1260	0.1820
2008-08-15	0.1230	0.1760
2008-08-16	0.1240	0.1800
2008-08-17	0.1210	0.1790
2008-08-18	0.1190	0.1770
2008-08-19	0.1220	0.1780
2008-08-20	0.1250	0.1780
2008-08-21	0.1160	0.1780
2008-08-22	0.1160	0.1780
2008-08-23	0.1180	0.1780
2008-08-24	0.1170	0.1780
2008-08-25	0.1190	0.1780
2008-08-26	0.1210	0.1740
2008-08-27	0.1120	0.1790
2008-08-28	0.1150	0.1740
2008-08-29	0.1120	0.1760
2008-08-30	0.1130	0.1740
2008-08-31	0.1170	0.1770
2008-09-01	0.1070	0.1760
2008-09-02	0.1070	0.1740
2008-09-03	0.1090	0.1740
2008-09-04	0.1110	0.1730
2008-09-05	0.1100	0.1740
2008-09-06	0.1130	0.1710
2008-09-07	0.1070	0.1720
2008-09-08	0.1080	0.1700
2008-09-09	0.1090	0.1660
2008-09-10	0.1070	0.1660
2008-09-11	0.1070	0.1690
2008-09-12	0.1060	0.1690
2008-09-13	0.1020	0.1700
2008-09-14	0.1020	0.1650
2008-09-15	0.1040	0.1650
2008-09-16	0.1040	0.1660
2008-09-17	0.1040	0.1650
2008-09-18	0.1060	0.1650
2008-09-19	0.1070	0.1640
2008-09-20	0.1090	0.1670
2008-09-21	0.1000	0.1670
2008-09-22	0.1020	0.1670
2008-09-23	0.1000	0.1620
2008-09-24	0.1000	0.1630
2008-09-25	0.0960	0.1600
2008-09-26	0.0930	0.1610
2008-09-27	0.0950	0.1580
2008-09-28	0.0950	0.1590
2008-09-29	0.1000	0.1590
2008-09-30	0.1000	0.1590
2008-10-01	0.0930	0.1580
2008-10-02	0.0960	0.1600
2008-10-03	0.0900	0.1570
2008-10-04	0.0920	0.1540
2008-10-05	0.0910	0.1530
2008-10-06	0.0940	0.1560
2008-10-07	0.0940	0.1520
2008-10-08	0.0960	0.1490
2008-10-09	0.0880	0.1550
2008-10-10	0.0870	0.1540
2008-10-11	0.0910	0.1520
2008-10-12	0.0890	0.1510
2008-10-13	0.0920	0.1490
2008-10-14	0.0890	0.1500
2008-10-15	0.0890	0.1500
2008-10-16	0.0920	0.1510
2008-10-17	0.0870	0.1510
2008-10-18	0.0870	0.1520
2008-10-19	0.0900	0.1520
2008-10-20	0.0940	0.1540
2008-10-21	0.0900	0.1510
2008-10-22	0.0890	0.1510
2008-10-23	0.1210	0.1490
2008-10-24	0.1260	0.1490
2008-10-25	0.1280	0.1500
2008-10-26	0.1310	0.1480
2008-10-27	0.1330	0.1460
2008-10-28	0.1300	0.1480
2008-10-29	0.1280	0.1480
2008-10-30	0.1290	0.1460
2008-10-31	0.1300	0.1460
2008-11-01	0.1300	0.1440
2008-11-02	0.1330	0.1450
2008-11-03	0.1400	0.1450
2008-11-04	0.1460	0.1470
2008-11-05	0.1660	0.1470
2008-11-06	0.1690	0.1460
2008-11-07	0.1700	0.1530
2008-11-08	0.1670	0.1600
2008-11-09	0.1640	0.1590
2008-11-10	0.1640	0.1620
2008-11-11	0.1640	0.1610
2008-11-12	0.1610	0.1590
2008-11-13	0.1570	0.1600
2008-11-14	0.1540	0.1620
2008-11-15	0.1530	0.1610
2008-11-16	0.1500	0.1620
2008-11-17	0.1550	0.1590
2008-11-18	0.1480	0.1620
2008-11-19	0.1470	0.1590
2008-11-20	0.1510	0.1550
2008-11-21	0.1440	0.1580
2008-11-22	0.1430	0.1580
2008-11-23	0.1420	0.1570
2008-11-24	0.1470	0.1570
2008-11-25	0.1420	0.1560
2008-11-26	0.1450	0.1560
2008-11-27	0.1440	0.1550
2008-11-28	0.1390	0.1520
2008-11-29	0.1410	0.1510
2008-11-30	0.1450	0.1520
2008-12-01	0.1390	0.1510
2008-12-02	0.1410	0.1510
2008-12-03	0.1390	0.1550
2008-12-04	0.1400	0.1510
2008-12-05	0.1470	0.1550
2008-12-06	0.1490	0.1610
2008-12-07	0.1490	0.1650
2008-12-08	0.1590	0.1730
2008-12-09	0.1620	0.1760
2008-12-10	0.1610	0.1750
2008-12-11	0.1590	0.1730
2008-12-12	0.1620	0.1700
2008-12-13	0.1630	0.1690
2008-12-14	0.1730	0.1700
2008-12-15	0.1700	0.1760
2008-12-16	0.1720	0.1730
2008-12-17	0.1740	0.1680
2008-12-18	0.1680	0.1690
2008-12-19	0.1680	0.1670
2008-12-20	0.1690	0.1630
