2007-10-04	0.330174964
2007-10-05	0.33163017
2007-10-06	0.331339531
2007-10-07	0.331106875
2007-10-08	0.332210848
2007-10-09	0.333832514
2007-10-10	0.329533074
2007-10-11	0.330408135
2007-10-12	0.33075765
2007-10-13	0.329941663
2007-10-14	0.330058329
2007-10-15	0.329708232
2007-10-16	0.328948684
2007-10-17	0.328831708
2007-10-18	0.329182538
2007-10-19	0.32566092
2007-10-20	0.328070568
2007-10-21	0.329240981
2007-10-22	0.32900716
2007-10-23	0.330815874
2007-10-24	0.327894724
2007-10-25	0.327249326
2007-10-26	0.330932299
2007-10-27	0.327190604
2007-10-28	0.326602928
2007-10-29	0.329708232
2007-10-30	0.325189114
2007-10-31	0.325484055
2007-11-01	0.32630878
2007-11-02	0.324539504
2007-11-03	0.325307115
2007-11-04	0.325484055
2007-11-05	0.325012048
2007-11-06	0.325366104
2007-11-07	0.324893962
2007-11-08	0.325601973
2007-11-09	0.325543018
2007-11-10	0.324598601
2007-11-11	0.325189114
2007-11-12	0.324716771
2007-11-13	0.324007246
2007-11-14	0.323770468
2007-11-15	0.325307115
2007-11-16	0.323118627
2007-11-17	0.322168655
2007-11-18	0.321276063
2007-11-19	0.320620263
2007-11-20	0.320799221
2007-11-21	0.321573809
2007-11-22	0.320799221
2007-11-23	0.320620263
2007-11-24	0.320321825
2007-11-25	0.318346666
2007-11-26	0.316964372
2007-11-27	0.316663251
2007-11-28	0.316120672
2007-11-29	0.316603
2007-11-30	0.315456533
2007-12-01	0.315214758
2007-12-02	0.314246212
2007-12-03	0.316663251
2007-12-04	0.315093816
2007-12-05	0.315939651
2007-12-06	0.317986519
2007-12-07	0.31684395
2007-12-08	0.316241308
2007-12-09	0.319305509
2007-12-10	0.319185777
2007-12-11	0.316663251
2007-12-12	0.315214758
2007-12-13	0.313943065
2007-12-14	0.313518277
2007-12-15	0.31327534
2007-12-16	0.312971463
2007-12-17	0.311814634
2007-12-18	0.311631672
2007-12-19	0.310042498
2007-12-20	0.31327534
2007-12-21	0.313943065
2007-12-22	0.316120672
2007-12-23	0.314003713
2007-12-24	0.311814634
2007-12-25	0.314427991
2007-12-26	0.315516954
2007-12-27	0.315456533
2007-12-28	0.314791304
2007-12-29	0.311997512
2007-12-30	0.311387593
2007-12-31	0.311387593
2008-01-01	0.310776746
2008-01-02	0.31059331
2008-01-03	0.313032257
2008-01-04	0.321573809
2008-01-05	0.334871745
2008-01-06	0.342133081
2008-01-07	0.352054295
2008-01-08	0.361160725
2008-01-09	0.366344168
2008-01-10	0.365699462
2008-01-11	0.366397853
2008-01-12	0.368165909
