2002-01-17	221.86
2002-04-24	221.28
2002-06-21	222.26
2002-07-17	222.12
2002-07-29	222.12
2002-09-10	221.66
2002-10-30	221.21
2003-02-19	222.45
2003-03-22	223.00
2003-04-18	223.29
2003-04-19	223.32
2003-04-20	223.35
2003-04-21	223.34
2003-04-22	223.37
2003-04-23	223.36
2003-04-24	223.34
2003-04-25	223.36
2003-04-26	223.38
2003-04-27	223.37
2003-04-28	223.40
2003-04-29	223.39
2003-04-30	223.40
2003-05-01	223.40
2003-05-02	223.40
2003-05-03	223.41
2003-05-04	223.43
2003-05-05	223.43
2003-05-06	223.44
2003-05-07	223.43
2003-05-08	223.44
2003-05-09	223.44
2003-05-10	223.45
2003-05-11	223.44
2003-05-12	223.44
2003-05-13	223.45
2003-05-14	223.46
2003-05-15	223.46
2003-05-16	223.47
2003-05-17	223.46
2003-05-18	223.45
2003-05-19	223.45
2003-05-20	223.44
2003-05-21	223.45
2003-05-22	223.44
2003-05-23	223.45
2003-05-24	223.48
2003-05-25	223.47
2003-05-26	223.47
2003-05-27	223.48
2003-05-28	223.49
2003-05-29	223.50
2003-05-30	223.49
2003-05-31	223.48
2003-06-01	223.47
2003-06-02	223.47
2003-06-03	223.47
2003-06-04	223.47
2003-06-05	223.45
2003-06-06	223.44
2003-06-07	223.45
2003-06-08	223.44
2003-06-09	223.43
2003-06-10	223.42
2003-06-11	223.42
2003-06-12	223.42
2003-06-13	223.41
2003-06-14	223.39
2003-06-15	223.38
2003-06-16	223.38
2003-06-17	223.38
2003-06-18	223.38
2003-06-19	223.36
2003-06-20	223.35
2003-06-21	223.35
2003-06-22	223.35
2003-06-23	223.34
2003-06-24	223.32
2003-06-25	223.31
2003-06-26	223.30
2003-06-27	223.29
2003-06-28	223.30
2003-06-29	223.29
2003-06-30	223.28
2003-07-01	223.26
2003-07-02	223.25
2003-07-03	223.24
2003-07-04	223.23
2003-08-14	222.75
2003-10-02	222.18
2003-12-15	221.70
2004-03-16	222.68
2004-04-05	222.89
2004-04-16	223
2004-04-29	223.06
2004-05-17	223.04
2004-07-14	222.77
2004-07-31	222.62
2004-08-31	222.29
2004-09-27	222.03
2004-10-14	221.86
2004-11-02	221.71
2004-11-29	221.51
2004-12-31	221.21
2005-01-14	221.15
2005-01-31	221.02
2005-03-01	220.88
2005-04-06	220.68
2005-07-04	220.08
2005-07-21	220.08
2005-09-17	219.76
2006-01-12	219.18
2006-02-10	219.55
2006-12-16	220.5
2007-03-13	222.25
2007-07-24	222.22
2007-08-14	222.07
2007-08-15	222.05988
2007-08-16	222.0548
2007-08-17	222.04972
2007-08-18	222.04464
2007-08-19	222.03956
2007-08-20	222.03956
2007-08-21	222.0294
2007-08-22	222.0294
2007-08-23	222.00908
2007-08-24	221.99892
2007-08-25	221.99892
2007-08-26	221.9786
2007-08-27	221.97352
2007-08-28	221.96844
2007-08-29	221.96336
2007-08-30	221.94812
2007-08-31	221.94812
2007-09-01	221.93796
2007-09-02	221.9278
2007-09-03	221.91764
2007-09-04	221.90748
2007-09-05	221.90748
2007-09-06	221.89732
2007-09-07	221.877
2007-09-08	221.877
2007-09-09	221.87192
2007-09-10	221.86684
2007-09-11	221.85668
2007-09-12	221.84652
2007-09-13	221.84144
2007-09-14	221.8262
2007-09-15	221.82112
2007-09-16	221.81604
2007-09-17	221.80588
2007-09-18	221.79572
2007-09-19	221.78556
2007-09-20	221.78048
2007-09-21	221.7754
2007-09-22	221.75508
2007-09-23	221.74492
2007-09-24	221.74492
2007-09-25	221.73476
2007-09-26	221.73476
2007-09-27	221.72968
2007-09-28	221.72968
2007-09-29	221.70428
2007-09-30	221.70428
2007-10-01	221.69412
2007-10-02	221.68396
2007-10-03	221.69412
2007-10-04	221.67888
2007-10-05	221.66364
2007-10-06	221.6484
2007-10-07	221.64332
2007-10-08	221.63316
2007-10-09	221.623
2007-10-10	221.61792
2007-10-11	221.623
2007-10-12	221.61284
2007-10-13	221.60268
2007-10-14	221.5976
2007-10-15	221.59252
2007-10-16	221.57728
2007-10-17	221.56712
2007-10-18	221.55696
2007-10-19	221.5468
2007-10-20	221.54172
2007-10-21	221.53156
2007-10-22	221.5214
2007-10-23	221.5214
2007-10-24	221.5214
2007-10-25	221.51632
2007-10-26	221.496
2007-10-27	221.48584
2007-10-28	221.4706
2007-10-29	221.46552
2007-10-30	221.46044
2007-10-31	221.45536
2007-11-01	221.43504
2007-11-02	221.42488
2007-11-03	221.4198
2007-11-04	221.42996
2007-11-05	221.40964
2007-11-06	221.3944
2007-11-07	221.38424
2007-11-08	221.37408
2007-11-09	221.37408
2007-11-10	221.369
2007-11-11	221.35376
2007-11-12	221.35376
2007-11-13	221.34868
2007-11-14	221.33852
2007-11-15	221.33852
2007-11-16	221.32836
2007-11-17	221.30804
2007-11-18	221.30296
2007-11-19	221.31312
2007-11-20	221.33344
2007-11-21	221.2928
2007-11-22	221.28264
2007-11-23	221.26232
2007-11-24	221.25216
2007-11-25	221.242
2007-11-26	221.22676
2007-11-27	221.23184
2007-11-28	221.2166
2007-11-29	221.21152
2007-11-30	221.20136
2007-12-01	221.18612
2007-12-02	221.17596
2007-12-03	221.16072
2007-12-04	221.15564
2007-12-05	221.1404
2007-12-06	221.13024
2007-12-07	221.12516
