DATE	TIME	RF_mm	Ta_2m_dC	RHa_2m_%	Pa_kPa	u_2m_m/s	RS_MJ/m2/hour	RF_mm	Ta_2m_dC	RHa_2m_%	Pa_kPa	u_2m_m/s	RS_MJ/m2/hour
2005-10-21	00:00:00	0	13.3	94	100.4	0	0	0.00	12.70805478	103.3228272	100.4	0	0
2005-10-21	01:00:00	0	12.2	97	100.4	0.2	0	0.00	13.32545692	99.34154744	100.4	0.19843324	0
2005-10-21	02:00:00	0	11.9	100	100.4	0	0	0.00	11.8524001	108.1387372	100.4	0	0
2005-10-21	03:00:00	0.1	11.2	100	100.4	0.5	0	0.11	11.64728594	102.1220511	100.4	0.452620466	0
2005-10-21	04:00:00	0	11.1	100	100.4	0.3	0	0.00	11.42769789	98.02994242	100.4	0.278244126	0
2005-10-21	05:00:00	0	11.7	100	100.4	0.2	0	0.00	10.80582187	96.71396884	100.4	0.204858502	0
2005-10-21	06:00:00	0	11.7	100	100.4	0.5	0	0.00	12.76795195	99.28802025	100.4	0.53942364	0
2005-10-21	07:00:00	0.1	11.7	100	100.4	0.9	0.0144	0.10	12.69860693	100.3871847	100.4	0.94904432	0.013827094
2005-10-21	08:00:00	0	11.9	100	100.4	1.2	0.2772	0.00	10.78425256	98.72711109	100.4	1.299604137	0.251629654
2005-10-21	09:00:00	0	14.2	98	100.5	2	0.972	0.00	14.34990859	89.30844716	100.5	2.049099637	1.010928918
2005-10-21	10:00:00	0	16.7	82	100.5	2.4	1.2672	0.00	16.5681212	78.29234097	100.5	2.489224274	1.240239535
2005-10-21	11:00:00	0	18.2	73	100.5	2.7	1.476	0.00	17.02948177	71.28393509	100.5	2.962699423	1.348824312
2005-10-21	12:00:00	0	19.4	66	100.4	2.6	1.4688	0.00	19.14194082	69.8994924	100.4	2.481160707	1.517925663
2005-10-21	13:00:00	0	20.4	63	100.4	2.7	1.638	0.00	22.13047084	68.34923581	100.4	2.746681831	1.514332133
2005-10-21	14:00:00	0	21.4	60	100.3	3.1	1.7748	0.00	19.81592086	59.93978879	100.3	3.33556559	1.857365661
2005-10-21	15:00:00	0	21.8	59	100.2	3.2	0.7704	0.00	21.63471066	59.24203365	100.2	3.068663056	0.819234789
2005-10-21	16:00:00	0	21.7	60	100.2	2.8	0.5688	0.00	22.92158025	65.79803737	100.2	2.677296125	0.612466153
2005-10-21	17:00:00	0	20.6	66	100.2	4	0.126	0.00	21.76103338	66.32011499	100.2	3.611438611	0.13387825
2005-10-21	18:00:00	0	19.7	73	100.2	3.7	0.0324	0.00	20.77165699	73.84288115	100.2	3.752026514	0.035226108
2005-10-21	19:00:00	0.1	18.6	83	100.3	2	0	0.09	17.2041807	77.140129	100.3	2.141951579	0
2005-10-21	20:00:00	0	18.6	79	100.3	2	0	0.00	18.92135053	72.74338347	100.3	2.170212806	0
2005-10-21	21:00:00	0	18.1	79	100.3	1.8	0	0.00	19.00080411	72.12553921	100.3	1.823546798	0
2005-10-21	22:00:00	0	18.1	78	100.3	2.7	0	0.00	19.22962402	82.4864208	100.3	2.889357591	0
2005-10-21	23:00:00	0	17.7	80	100.3	3	0	0.00	19.39608011	72.3867905	100.3	2.941230991	0
2005-10-22	00:00:00	0	17.1	83	100.2	2.8	0	0.00	17.55083276	74.73665589	100.2	2.939317315	0
2005-10-22	01:00:00	0	16.9	84	100.2	3.4	0	0.00	18.2784158	81.71910975	100.2	3.435198134	0
2005-10-22	02:00:00	0	17.1	86	100.1	4.2	0	0.00	16.51130252	82.68859646	100.1	4.059283196	0
2005-10-22	03:00:00	0	16.9	89	100.1	3.8	0	0.00	17.41293028	89.66614081	100.1	3.728100879	0
2005-10-22	04:00:00	0.5	17	91	100.1	1.4	0	0.43	18.25361591	83.90933779	100.1	1.468882681	0
2005-10-22	05:00:00	0.6	16.6	99	100.1	1.3	0	0.68	17.30044128	105.6011819	100.1	1.291005484	0
2005-10-22	06:00:00	0	16.5	100	100.1	1.3	0	0.00	15.50281272	92.15543268	100.1	1.303367076	0
2005-10-22	07:00:00	0	16.6	100	100.1	1.6	0.0036	0.00	15.05732496	93.06565416	100.1	1.683180418	0.003402741
2005-10-22	08:00:00	0	16.9	100	100.1	2.1	0.0972	0.00	18.08735507	109.3848895	100.1	2.215248603	0.097667541
2005-10-22	09:00:00	0	17.5	100	100.1	2.9	0.2988	0.00	18.43457894	91.29180324	100.1	2.750872609	0.318021359
2005-10-22	10:00:00	0	18.5	95	100.1	2.7	0.8712	0.00	19.78439735	101.3968785	100.1	2.574479502	0.833536152
2005-10-22	11:00:00	0	19.7	84	100.1	3.1	1.7172	0.00	19.9912212	79.66521832	100.1	3.007278145	1.674999801
2005-10-22	12:00:00	0	19.9	78	100.1	1.9	0.306	0.00	19.85964529	73.80008641	100.1	1.908290717	0.334358341
2005-10-22	13:00:00	1.3	17.5	90	100.1	0.7	0.3672	1.31	18.51124978	94.45781814	100.1	0.641053903	0.344453644
2005-10-22	14:00:00	0	18.1	92	100.1	0.8	0.8424	0.00	18.86119861	90.34595893	100.1	0.797014019	0.919521466
2005-10-22	15:00:00	0	18.6	89	100.1	1.3	0.63	0.00	19.62290519	87.51200544	100.1	1.380523046	0.631164529
2005-10-22	16:00:00	0	19.4	85	100.1	1.4	0.4896	0.00	20.25119296	93.44494153	100.1	1.497470245	0.454715876
2005-10-22	17:00:00	0	19.1	85	100.1	1.4	0.2376	0.00	17.20374008	82.16394503	100.1	1.312090554	0.216534129
2005-10-22	18:00:00	0	18.7	81	100.2	1	0.0684	0.00	16.92624504	88.24771291	100.2	1.017809419	0.066503
2005-10-22	19:00:00	0	17.6	83	100.3	0.7	0	0.00	18.41089749	76.06695104	100.3	0.653344434	0
2005-10-22	20:00:00	0	16.7	82	100.4	1.1	0	0.00	15.46910987	80.42686874	100.4	1.152933414	0
2005-10-22	21:00:00	0	15.9	86	100.4	0.5	0	0.00	15.66628041	81.69977294	100.4	0.52623237	0
2005-10-22	22:00:00	0	15.4	91	100.5	0.1	0	0.00	14.17709472	84.13636747	100.5	0.092420887	0
2005-10-22	23:00:00	0	15.2	94	100.6	0.1	0	0.00	15.46101883	95.38480705	100.6	0.090384898	0
2005-10-23	00:00:00	0	14.6	97	100.6	0.1	0	0.00	13.4767236	94.43938877	100.6	0.091425592	0
2005-10-23	01:00:00	0	14	100	100.6	0.1	0	0.00	13.93173603	92.23208418	100.6	0.107765877	0
2005-10-23	02:00:00	0.1	13.6	100	100.7	0	0	0.11	13.18840191	107.9598143	100.7	0	0
2005-10-23	03:00:00	0.1	12.4	100	100.7	0.1	0	0.08	12.40270201	91.02281801	100.7	0.099125261	0
2005-10-23	04:00:00	0	11.4	100	100.7	0.1	0	0.00	12.47243064	97.34727088	100.7	0.105573851	0
2005-10-23	05:00:00	0	10.5	100	100.8	0	0	0.00	9.697231277	104.6340829	100.8	0	0
2005-10-23	06:00:00	0.1	10.1	100	100.8	0	0	0.10	9.112033504	96.05922046	100.8	0	0
2005-10-23	07:00:00	0	9.9	100	100.9	0.2	0.0108	0.00	9.791592832	92.65436242	100.9	0.207440343	0.010031451
2005-10-23	08:00:00	0	10.8	100	100.9	0.3	0.1548	0.00	10.75630248	104.327159	100.9	0.278811021	0.17024808
2005-10-23	09:00:00	0	13.3	100	101	1.4	0.3456	0.00	13.83738373	97.88173247	101	1.272322915	0.330886718
2005-10-23	10:00:00	0	13.5	100	101.1	1.4	0.5364	0.00	13.89240761	91.49035729	101.1	1.349436477	0.52648723
2005-10-23	11:00:00	0	13.7	100	101.1	1.5	0.9	0.00	15.0131723	103.1034413	101.1	1.524921006	0.861868834
2005-10-23	12:00:00	0	14.6	100	101.1	1.2	1.5012	0.00	13.22575132	97.10667199	101.1	1.195020284	1.580327363
2005-10-23	13:00:00	0	16.6	85	101	1.5	1.3644	0.00	15.25256554	90.54574557	101	1.522472737	1.446005556
2005-10-23	14:00:00	0	18.1	74	100.9	1.8	2.1564	0.00	19.67223326	70.67430295	100.9	1.750905626	2.277413202
2005-10-23	15:00:00	0	19	65	100.9	1.3	1.5156	0.00	17.30521572	59.9226173	100.9	1.424898813	1.518111029
2005-10-23	16:00:00	0	19.7	60	100.9	1.3	1.1664	0.00	20.10638267	58.24533726	100.9	1.210333396	1.216376932
2005-10-23	17:00:00	0	19.7	59	100.9	1.4	0.4932	0.00	18.35557799	63.03949467	100.9	1.286705742	0.485601734
2005-10-23	18:00:00	0	18.7	66	100.9	0.5	0.0432	0.00	18.38158903	60.20916357	100.9	0.507296142	0.041579318
2005-10-23	19:00:00	0	17.6	69	101	0.9	0	0.00	17.17917168	68.42388636	101	0.973252158	0
2005-10-23	20:00:00	0	16.4	72	101	1.2	0	0.00	17.57525276	71.24159216	101	1.082891614	0
2005-10-23	21:00:00	0	15.7	73	101.1	1.2	0	0.00	14.15149216	77.77422059	101.1	1.285387287	0
2005-10-23	22:00:00	0	15.4	74	101.1	1.3	0	0.00	14.09765467	80.40126288	101.1	1.351867139	0
2005-10-23	23:00:00	0	13.9	81	101.1	0.8	0	0.00	14.61412264	81.72560128	101.1	0.776827768	0
2005-10-24	00:00:00	0	13.3	86	101.1	0.7	0	0.00	14.3569311	83.21898526	101.1	0.73448149	0
2005-10-24	01:00:00	0	12.7	89	101.1	0.8	0	0.00	12.11312945	83.91012462	101.1	0.834706879	0
2005-10-24	02:00:00	0	12.2	93	101.1	0.6	0	0.00	11.63768724	94.27882703	101.1	0.544180674	0
2005-10-24	03:00:00	0	11.7	96	101.1	0.4	0	0.00	11.97562303	88.24679521	101.1	0.401563738	0
2005-10-24	04:00:00	0	11.3	98	101	1.2	0	0.00	10.75354558	92.31725884	101	1.23008078	0
2005-10-24	05:00:00	0	10.7	98	101	0.5	0	0.00	11.68519357	94.34584023	101	0.470933294	0
2005-10-24	06:00:00	0.1	10.4	98	101	0.7	0	0.11	10.94063231	95.29320518	101	0.672422241	0
2005-10-24	07:00:00	0.1	10.4	97	101	1.3	0.0072	0.11	11.0818064	98.46356664	101	1.339272519	0.007115143
2005-10-24	08:00:00	0	11.3	94	101.1	0.8	0.27	0.00	12.31764746	98.64020002	101.1	0.879938227	0.264200589
2005-10-24	09:00:00	0	13.2	87	101.1	1	0.8496	0.00	13.71866086	90.90601391	101.1	1.086582825	0.922909838
2005-10-24	10:00:00	0	15.9	78	101.1	1.2	1.4436	0.00	14.44094148	72.59014437	101.1	1.18370497	1.458727602
2005-10-24	11:00:00	0	18	68	101.1	0.8	1.9044	0.00	18.26045877	74.1867266	101.1	0.804999504	2.094379911
2005-10-24	12:00:00	0	20.1	54	101	1.3	2.1132	0.00	21.98290348	49.33433319	101	1.310387561	2.128776349
2005-10-24	13:00:00	0	21.3	48	101	1.2	2.2932	0.00	22.56937937	50.62852604	101	1.120856175	2.176888768
2005-10-24	14:00:00	0	22.1	44	100.9	1.1	2.0736	0.00	20.14781334	47.6643687	100.9	1.117821043	1.899059242
2005-10-24	15:00:00	0	22.5	40	100.8	0.9	1.7604	0.00	23.47110064	37.68260641	100.8	0.978645338	1.69110368
2005-10-24	16:00:00	0	22.6	39	100.8	0.8	0.9324	0.00	21.27435944	41.03110476	100.8	0.73274918	0.985168224
2005-10-24	17:00:00	0	22.4	41	100.8	0.9	0.5868	0.00	23.48626266	43.49303925	100.8	0.928881914	0.634906513
2005-10-24	18:00:00	0	20.7	47	100.9	0.7	0.09	0.00	22.6315118	50.70796906	100.9	0.644432682	0.081487456
2005-10-24	19:00:00	0	18.8	49	100.9	0.5	0	0.00	19.50539037	47.5589145	100.9	0.475790879	0
2005-10-24	20:00:00	0	17.4	54	101	0.1	0	0.00	18.43409675	54.68292098	101	0.096848021	0
2005-10-24	21:00:00	0	16.1	63	101	0.2	0	0.00	15.44156684	57.32971399	101	0.202748042	0
2005-10-24	22:00:00	0	14.2	72	101	0.1	0	0.00	13.47346425	72.17197559	101	0.090828271	0
2005-10-24	23:00:00	0	13.6	75	101	0.2	0	0.00	13.49578186	72.70467875	101	0.185129423	0
2005-10-25	00:00:00	0	12.9	79	101	0.5	0	0.00	12.93416329	80.85014679	101	0.538738269	0
2005-10-25	01:00:00	0	13.2	77	101	0.3	0	0.00	12.08419788	81.34561535	101	0.273736261	0
2005-10-25	02:00:00	0	12.2	82	100.9	0.2	0	0.00	11.50782048	86.18508266	100.9	0.203745862	0
2005-10-25	03:00:00	0	12.5	80	100.9	0.5	0	0.00	13.15259616	78.72476678	100.9	0.491831895	0
2005-10-25	04:00:00	0	10.2	88	100.9	0.3	0	0.00	10.35235027	79.86372768	100.9	0.292338997	0
2005-10-25	05:00:00	0	10.2	93	101	0.1	0	0.00	10.85843739	93.46970676	101	0.103852343	0
2005-10-25	06:00:00	0	9.9	94	101	0.2	0	0.00	10.12123237	101.9320136	101	0.216123988	0
2005-10-25	07:00:00	0	10.2	94	101	0.6	0.0108	0.00	9.255498099	102.146169	101	0.545957934	0.010007578
2005-10-25	08:00:00	0	11.5	89	101	1	0.3024	0.00	12.32191253	83.12499579	101	1.051701202	0.289515779
2005-10-25	09:00:00	0	13.7	81	101	0.9	0.5472	0.00	13.44308354	76.80072255	101	0.900127278	0.554951189
2005-10-25	10:00:00	0	16.9	70	101.1	0.4	1.3896	0.00	17.20740279	67.54128857	101.1	0.393205185	1.338063221
2005-10-25	11:00:00	0	19.6	60	101	0.4	1.9476	0.00	17.96425877	64.44439325	101	0.43592603	1.900702311
2005-10-25	12:00:00	0	22	49	101	0.7	2.1744	0.00	23.26803732	48.60786629	101	0.662980626	1.971094229
2005-10-25	13:00:00	0	22.7	44	100.9	0.9	1.9656	0.00	22.58009499	45.15363027	100.9	0.921674127	1.869541227
2005-10-25	14:00:00	0	22.5	45	100.8	1.3	1.5912	0.00	24.47145319	43.59125954	100.8	1.181102802	1.70919875
2005-10-25	15:00:00	0	22.7	46	100.8	1.5	1.3212	0.00	22.08586089	47.8819143	100.8	1.566008313	1.438046287
2005-10-25	16:00:00	0	22.7	45	100.7	1.9	0.9864	0.00	24.30684901	44.92706133	100.7	1.793011016	0.927192955
2005-10-25	17:00:00	0	22.4	45	100.7	1	0.378	0.00	23.01597583	45.17251397	100.7	0.915196911	0.347351034
2005-10-25	18:00:00	0	21.2	48	100.7	1	0.09	0.00	21.01390239	45.10260746	100.7	1.069152875	0.09839865
2005-10-25	19:00:00	0	19.5	50	100.7	1.3	0	0.00	18.91475595	53.53515209	100.7	1.257406266	0
2005-10-25	20:00:00	0	18.2	52	100.7	0.9	0	0.00	19.75786284	54.47774213	100.7	0.947746386	0
2005-10-25	21:00:00	0	16.6	60	100.7	0.9	0	0.00	16.95542258	59.05391047	100.7	0.84978347	0
2005-10-25	22:00:00	0	16.7	60	100.7	1	0	0.00	15.57426773	57.377912	100.7	0.921113644	0
2005-10-25	23:00:00	0	15.9	64	100.7	1	0	0.00	16.29394436	58.03645185	100.7	1.005376786	0
2005-10-26	00:00:00	0	15.1	70	100.6	0.8	0	0.00	15.25974727	66.96063138	100.6	0.74431572	0
2005-10-26	01:00:00	0	14.2	75	100.6	0.5	0	0.00	14.60310825	82.08446642	100.6	0.517027397	0
2005-10-26	02:00:00	0	12.3	83	100.5	0.6	0	0.00	12.37441953	89.37410261	100.5	0.646062882	0
2005-10-26	03:00:00	0	13.1	80	100.5	0.8	0	0.00	13.59376565	72.71054674	100.5	0.83947968	0
2005-10-26	04:00:00	0	12.6	82	100.5	1.1	0	0.00	11.56711882	86.25477124	100.5	1.015486777	0
2005-10-26	05:00:00	0	12.9	82	100.4	0.9	0	0.00	13.77190592	74.12143611	100.4	0.90257446	0
2005-10-26	06:00:00	0	12.4	85	100.4	0.8	0	0.00	11.53187263	88.87457278	100.4	0.728333934	0
2005-10-26	07:00:00	0	10.6	87	100.4	0.7	0.0072	0.00	11.0789692	79.45669079	100.4	0.634050868	0.006839629
2005-10-26	08:00:00	0	12	83	100.3	0.5	0.2268	0.00	13.00461589	77.23562363	100.3	0.505100392	0.249087894
2005-10-26	09:00:00	0	15.8	69	100.3	1	0.8064	0.00	15.51488336	70.96026508	100.3	0.99662966	0.775972009
2005-10-26	10:00:00	0	18.4	58	100.3	3	1.5876	0.00	19.90065976	59.04455499	100.3	3.072796189	1.437282361
2005-10-26	11:00:00	0	20.7	49	100.2	6.4	1.854	0.00	21.3352288	48.06940055	100.2	6.746471985	1.909750072
2005-10-26	12:00:00	0	21.9	50	100.2	6.8	2.1168	0.00	23.6213143	48.81927355	100.2	7.418077259	2.160095867
2005-10-26	13:00:00	0	22.7	51	100.1	6.5	2.1456	0.00	21.70407692	48.52660965	100.1	6.617074443	2.072671777
2005-10-26	14:00:00	0	23.6	49	100.1	6.3	1.9728	0.00	24.16021882	51.41288744	100.1	5.704852477	2.07669352
2005-10-26	15:00:00	0	24.4	46	100	6.3	1.6308	0.00	23.01765207	41.95270459	100	6.548597264	1.707311408
2005-10-26	16:00:00	0	24.1	46	100	6.5	1.098	0.00	25.09065186	44.18562843	100	6.076090178	0.997891128
2005-10-26	17:00:00	0	23.4	47	99.9	7.5	0.4716	0.00	22.31939082	50.19365109	99.9	7.965375008	0.484980185
2005-10-26	18:00:00	0	22	54	99.9	5.5	0.0468	0.00	20.31709973	58.71887481	99.9	5.683134498	0.049869882
2005-10-26	19:00:00	0	20.6	61	100	4.7	0	0.00	19.24309435	59.29792815	100	4.552420365	0
2005-10-26	20:00:00	0	19.7	65	100	6.3	0	0.00	19.57998353	71.43027938	100	6.340898298	0
2005-10-26	21:00:00	0	19.2	64	100	6.9	0	0.00	19.90519578	65.77383611	100	7.317879537	0
2005-10-26	22:00:00	0	18.5	68	100	6	0	0.00	18.48429293	71.81130184	100	5.776093126	0
2005-10-26	23:00:00	0	17.6	69	100	6.7	0	0.00	16.30971795	64.77276811	100	6.977676319	0
2005-10-27	00:00:00	0	16.7	73	100	6.4	0	0.00	17.75394285	78.53281254	100	6.228408643	0
2005-10-27	01:00:00	0	16.1	79	100	5.8	0	0.00	15.42476337	82.90858682	100	5.84697018	0
2005-10-27	02:00:00	0	16.2	82	100	5.2	0	0.00	17.08972571	82.30149703	100	5.381439585	0
2005-10-27	03:00:00	0	16.4	83	99.9	6.7	0	0.00	17.34984325	75.09504971	99.9	7.244798768	0
2005-10-27	04:00:00	0	16.7	84	99.9	6.9	0	0.00	17.22431523	91.42968408	99.9	7.581591564	0
2005-10-27	05:00:00	0	16.8	84	99.9	5.6	0	0.00	15.20419695	88.1392549	99.9	5.95313169	0
2005-10-27	06:00:00	0	16.9	88	99.9	6.8	0	0.00	16.54914119	92.76880293	99.9	7.085053135	0
2005-10-27	07:00:00	0	17	88	99.9	7	0.0072	0.00	15.98631327	80.16014872	99.9	6.668680132	0.006612381
2005-10-27	08:00:00	0	17.4	88	99.9	7.8	0.09	0.00	15.93349372	96.07993473	99.9	7.614772722	0.09731409
2005-10-27	09:00:00	0	18.1	85	100	8.6	0.2268	0.00	19.56622109	81.14866735	100	8.885680325	0.206389302
2005-10-27	10:00:00	0	18.5	83	100	8.8	0.3528	0.00	18.20609715	76.51048121	100	8.573616774	0.367824082
2005-10-27	11:00:00	0.5	18.8	82	100	5.8	0.3852	0.60	17.20876335	78.06831031	100	5.302119423	0.422323422
2005-10-27	12:00:00	2.5	17.8	89	100.1	4.2	0.4428	2.82	18.52398495	93.46648683	100.1	4.271764215	0.467073106
2005-10-27	13:00:00	0	18.3	86	100	4.3	0.6444	0.00	19.6414019	81.70890368	100	4.377554934	0.635905155
2005-10-27	14:00:00	0	20.2	75	99.9	6.2	0.4644	0.00	18.96466301	68.15973762	99.9	5.8142014	0.467984273
2005-10-27	15:00:00	0.1	20.3	73	99.8	6.7	0.4896	0.09	21.41458504	70.45183011	99.8	6.646370206	0.444977198
2005-10-27	16:00:00	0.1	20	72	99.8	8	0.3276	0.08	21.65699204	74.07998774	99.8	8.174935523	0.359154104
2005-10-27	17:00:00	0	19.7	73	99.8	10.8	0.1296	0.00	19.13042911	75.13348809	99.8	9.825433835	0.141857795
2005-10-27	18:00:00	0	18.8	80	99.9	8.4	0.0072	0.00	19.99214516	72.06249677	99.9	8.549723201	0.006826123
2005-10-27	19:00:00	0.4	18.8	81	99.9	9.4	0	0.36	19.31981212	88.91752754	99.9	9.667644555	0
2005-10-27	20:00:00	3.9	18	89	100	4.4	0	4.63	17.43157056	87.44249384	100	4.331943878	0
2005-10-27	21:00:00	0.8	17.4	96	100.1	4.3	0	0.88	16.24722858	105.1451876	100.1	4.677408512	0
2005-10-27	22:00:00	0.9	17.1	94	100.2	5.2	0	1.07	15.76673123	87.04175528	100.2	4.90039944	0
2005-10-27	23:00:00	0.4	16.9	94	100.2	2.7	0	0.39	16.61684335	86.58707442	100.2	2.561622764	0
2005-10-28	00:00:00	0.6	16.7	96	100.3	5.2	0	0.52	15.45995256	100.6317519	100.3	5.158972081	0
2005-10-28	01:00:00	3.2	16.4	96	100.2	4.2	0	3.27	15.62064419	99.09201032	100.2	4.273934805	0
2005-10-28	02:00:00	1.8	16.6	99	100.1	4.6	0	1.93	17.59843614	93.4616078	100.1	4.884146302	0
2005-10-28	03:00:00	3.3	16.8	100	100.1	3.3	0	2.81	18.19647495	98.99558336	100.1	3.31118448	0
2005-10-28	04:00:00	0.4	16.7	100	100	4.3	0	0.38	17.17000132	100.6262274	100	4.141422542	0
2005-10-28	05:00:00	0.1	17.1	98	100	6.2	0	0.11	17.40133248	100.703785	100	5.782722792	0
2005-10-28	06:00:00	0.8	17.2	95	99.9	7.6	0	0.95	18.3255242	85.88682279	99.9	7.406145394	0
2005-10-28	07:00:00	0.9	17	95	99.9	4.4	0	0.73	16.4601485	89.4218457	99.9	4.53296705	0
2005-10-28	08:00:00	3.3	16.9	95	100	4.9	0.0108	3.89	17.81236768	90.48556163	100	5.283519195	0.009964202
2005-10-28	09:00:00	2.8	17.1	93	100	1.8	0.0288	2.68	16.58289578	97.02694548	100	1.957782452	0.030125649
2005-10-28	10:00:00	11.2	16.9	99	100.1	1.7	0.144	11.64	16.36703699	89.6158526	100.1	1.605561882	0.153202965
2005-10-28	11:00:00	0	17.4	100	100.1	3.5	0.234	0.00	18.42694938	109.5384647	100.1	3.537092939	0.230769816
2005-10-28	12:00:00	0.1	18.2	100	100.1	2.2	1.2816	0.11	19.6368546	103.6028169	100.1	2.324255782	1.268967364
2005-10-28	13:00:00	0	20.1	85	100	2.3	1.7352	0.00	20.64590562	84.2193255	100	2.369448962	1.890639144
2005-10-28	14:00:00	0	21	74	100	2.1	1.5192	0.00	21.63769014	70.14112062	100	2.189078457	1.599698483
2005-10-28	15:00:00	0	21.7	62	100	1.9	1.4904	0.00	21.96951388	56.18291208	100	2.089003114	1.440086937
2005-10-28	16:00:00	0	21.9	57	100	2.1	1.0764	0.00	23.40093246	60.1611069	100	1.901874267	1.017423586
2005-10-28	17:00:00	0	21.2	61	100.1	1.3	0.3744	0.00	20.72522004	62.41629266	100.1	1.408181045	0.386622415
2005-10-28	18:00:00	0	19.5	70	100.2	1.1	0.0396	0.00	17.9492917	69.65537154	100.2	1.156121283	0.040453544
2005-10-28	19:00:00	0	18.1	76	100.2	0.7	0	0.00	19.23613759	81.73900884	100.2	0.711858613	0
2005-10-28	20:00:00	0	16.7	83	100.3	0.2	0	0.00	17.01683006	91.20544882	100.3	0.196000258	0
2005-10-28	21:00:00	0	15.9	86	100.3	0.3	0	0.00	16.58508129	88.61244375	100.3	0.298044203	0
2005-10-28	22:00:00	0	15.5	89	100.4	0.7	0	0.00	16.2226036	93.65279626	100.4	0.729166008	0
2005-10-28	23:00:00	0	15.7	89	100.4	0.5	0	0.00	16.9872948	86.30295011	100.4	0.532243222	0
2005-10-29	00:00:00	0	15.6	90	100.4	1.4	0	0.00	15.7056015	82.75566933	100.4	1.332058933	0
2005-10-29	01:00:00	0	15.9	95	100.4	2.2	0	0.00	15.96542892	102.0283001	100.4	2.405065393	0
2005-10-29	02:00:00	0	15.6	100	100.4	2.5	0	0.00	15.42801352	98.36177507	100.4	2.451233763	0
2005-10-29	03:00:00	0	15.6	100	100.4	2.5	0	0.00	14.73156211	105.5729779	100.4	2.281086952	0
2005-10-29	04:00:00	0	15.7	100	100.4	3.1	0	0.00	14.44803673	94.07177515	100.4	3.012835355	0
2005-10-29	05:00:00	0	15.7	100	100.4	2.6	0	0.00	15.00598077	91.02044579	100.4	2.790588285	0
2005-10-29	06:00:00	0	16.1	100	100.4	3.2	0	0.00	16.22196562	97.62138822	100.4	3.219156358	0
2005-10-29	07:00:00	0	16.2	100	100.4	2.7	0.0036	0.00	16.05089896	105.170371	100.4	2.575281481	0.003426598
2005-10-29	08:00:00	0	16.2	99	100.4	4.1	0.0936	0.00	16.86271366	98.55689828	100.4	4.433011858	0.088613201
2005-10-29	09:00:00	0	16.9	96	100.5	4.1	0.4428	0.00	15.35193567	95.85918494	100.5	4.267313012	0.452359233
2005-10-29	10:00:00	0	17.7	91	100.5	4	0.9864	0.00	17.58891416	97.11107367	100.5	4.195215773	1.080150196
2005-10-29	11:00:00	0	19	83	100.5	4.9	1.0836	0.00	18.17984594	84.64682328	100.5	4.579498668	1.039343369
2005-10-29	12:00:00	0	19.6	78	100.5	5.3	1.6452	0.00	20.44337352	79.14222437	100.5	5.212135037	1.645272494
2005-10-29	13:00:00	0	20.3	74	100.4	5.5	1.08	0.00	22.21207983	68.22246716	100.4	5.697916204	0.997716627
2005-10-29	14:00:00	0	21.1	68	100.3	5.7	1.3392	0.00	19.35999158	66.88577761	100.3	6.037835429	1.284788814
2005-10-29	15:00:00	0	21.2	66	100.3	5.6	1.44	0.00	22.8996362	65.47558443	100.3	5.74461782	1.535494006
2005-10-29	16:00:00	0	20.8	67	100.2	5.5	0.8748	0.00	20.35189717	62.47344136	100.2	5.592938878	0.96201664
2005-10-29	17:00:00	0	19.7	70	100.2	5.1	0.3024	0.00	18.81018479	67.49978952	100.2	4.810147554	0.302116423
2005-10-29	18:00:00	0	18.9	76	100.2	3.8	0.0252	0.00	17.34528799	74.04116035	100.2	3.895327071	0.02727573
2005-10-29	19:00:00	0	18.2	77	100.2	4.4	0	0.00	17.70767359	74.50925406	100.2	4.153363364	0
2005-10-29	20:00:00	0	17.7	85	100.3	3.5	0	0.00	17.66054976	79.46633822	100.3	3.203016839	0
2005-10-29	21:00:00	0	17.4	91	100.2	4.2	0	0.00	18.311184	84.27013062	100.2	4.028058559	0
2005-10-29	22:00:00	0	17.5	92	100.2	4.7	0	0.00	17.21147308	92.34947819	100.2	4.245103497	0
2005-10-29	23:00:00	0	17.3	93	100.2	4.9	0	0.00	17.79213681	88.2658482	100.2	4.587595981	0
2005-10-30	00:00:00	0	17.2	94	100.2	4.8	0	0.00	16.09627572	89.34611747	100.2	4.770286702	0
2005-10-30	01:00:00	0	17.2	93	100.1	4	0	0.00	15.53697205	91.50701411	100.1	3.765206897	0
2005-10-30	02:00:00	0	17.2	92	100.1	4.6	0	0.00	17.65426056	93.63611571	100.1	4.166986952	0
2005-10-30	03:00:00	0	17.1	93	100	4.8	0	0.00	18.19867679	84.2796625	100	5.150254608	0
2005-10-30	04:00:00	0	17.4	93	100	5.8	0	0.00	17.69338921	90.4541559	100	6.276925787	0
2005-10-30	05:00:00	0	17.5	93	99.9	4.9	0	0.00	17.91782736	96.5533289	99.9	4.933437565	0
2005-10-30	06:00:00	0	17.6	93	99.9	5	0	0.00	18.24939876	101.9824208	99.9	5.283490079	0
2005-10-30	07:00:00	0.2	17.4	96	99.9	4.3	0	0.17	17.37766515	99.31612245	99.9	4.52989746	0
2005-10-30	08:00:00	0.1	18	96	100	5.7	0.1584	0.08	18.85211928	99.33109457	100	6.103949657	0.16187156
2005-10-30	09:00:00	0	18.7	91	100	6.9	0.4716	0.00	17.69566566	98.28954904	100	7.253349025	0.469348425
