DATE	TIME	RF_mm	Ta_2m_dC	RHa_2m_%	Pa_kPa	u_2m_m/s	RS_MJ/m2/hour	RF_mm	Ta_2m_dC	RHa_2m_%	Pa_kPa	u_2m_m/s	RS_MJ/m2/hour
2005-10-01	01:00:00	0	19.6	41	100.5	0.6	0	0.00	19.87466816	41.22175224	100.5	0.597277616	0
2005-10-01	02:00:00	0	19.2	43	100.5	0.3	0	0.00	18.09457827	40.6373886	100.5	0.293373935	0
2005-10-01	03:00:00	0	18.3	44	100.5	0.5	0	0.00	17.83925504	48.38183264	100.5	0.507736324	0
2005-10-01	04:00:00	0	19.1	42	100.5	0	0	0.00	19.11743073	44.9914063	100.5	0	0
2005-10-01	05:00:00	0	19.1	45	100.5	0.3	0	0.00	19.84301226	41.94012262	100.5	0.272736881	0
2005-10-01	06:00:00	0	18.4	49	100.5	1	0	0.00	17.60247538	45.71371149	100.5	0.940207771	0
2005-10-01	07:00:00	0	17.3	49	100.6	0.7	0.036	0.00	18.91216601	46.89435246	100.6	0.756406665	0.036138584
2005-10-01	08:00:00	0	17.6	47	100.6	0.9	0.3924	0.00	19.26936618	51.60247826	100.6	0.825189033	0.405929883
2005-10-01	09:00:00	0	21.1	41	100.6	1.1	0.9828	0.00	19.30195865	39.94798603	100.6	1.163717748	0.90682553
2005-10-01	10:00:00	0	24.9	34	100.6	1.4	1.5768	0.00	24.02588573	33.04180632	100.6	1.371273124	1.456840679
2005-10-01	11:00:00	0	27.7	30	100.6	1.3	2.0304	0.00	30.39345955	29.86789102	100.6	1.299498225	1.948863143
2005-10-01	12:00:00	0	29.3	26	100.5	1.2	2.3076	0.00	28.14007375	24.81225684	100.5	1.089117298	2.246791237
2005-10-01	13:00:00	0	30.7	22	100.4	1.5	2.394	0.00	32.28546201	21.09462225	100.4	1.617264072	2.617404595
2005-10-01	14:00:00	0	32.1	19	100.3	1.7	2.2572	0.00	30.5015166	17.97280434	100.3	1.58909737	2.086074139
2005-10-01	15:00:00	0	32.9	18	100.2	1.6	1.9116	0.00	33.63167611	16.79150704	100.2	1.704257159	1.974296385
2005-10-01	16:00:00	0	33	17	100.2	1.9	1.3968	0.00	31.56040081	15.98186363	100.2	2.044579907	1.523209917
2005-10-01	17:00:00	0	33.1	14	100.1	2.2	0.8064	0.00	34.1750877	14.91765605	100.1	2.217307909	0.799238203
2005-10-01	18:00:00	0	32	15	100.2	2.8	0.2304	0.00	30.45905288	16.47508532	100.2	2.664846346	0.216338291
2005-10-01	19:00:00	0	29.2	18	100.2	1.6	0.0072	0.00	29.57447921	17.30827254	100.2	1.740212016	0.007888291
2005-10-01	20:00:00	0	27.3	23	100.2	1.6	0	0.00	28.22694167	24.15147759	100.2	1.638064965	0
2005-10-01	21:00:00	0	25.9	30	100.3	1.7	0	0.00	28.09837894	30.06322267	100.3	1.713507776	0
2005-10-01	22:00:00	0	23.9	34	100.3	0.7	0	0.00	26.24139149	34.17476009	100.3	0.736282975	0
2005-10-01	23:00:00	0	22.2	38	100.3	0.2	0	0.00	22.14616746	34.48350199	100.3	0.19798676	0
2005-10-02	00:00:00	0	20.6	44	100.3	0	0	0.00	21.0742847	43.170485	100.3	0	0
2005-10-02	01:00:00	0	19.2	48	100.3	0.1	0	0.00	20.59056414	50.8708686	100.3	0.096476382	0
2005-10-02	02:00:00	0	17.4	55	100.3	0.1	0	0.00	16.63971746	52.02359613	100.3	0.095370355	0
2005-10-02	03:00:00	0	15.6	58	100.3	0.1	0	0.00	14.30071472	60.47146721	100.3	0.093626941	0
2005-10-02	04:00:00	0	14.8	65	100.2	0.1	0	0.00	14.21682002	63.99202094	100.2	0.105428732	0
2005-10-02	05:00:00	0	14.1	66	100.2	0	0	0.00	15.12605123	72.0112834	100.2	0	0
2005-10-02	06:00:00	0	12.9	70	100.3	0.2	0	0.00	12.70738479	65.55669613	100.3	0.202867214	0
2005-10-02	07:00:00	0	13.2	77	100.3	0.1	0.0396	0.00	13.63099594	77.81459168	100.3	0.096573321	0.039863806
2005-10-02	08:00:00	0	15.1	71	100.3	0.3	0.3924	0.00	15.66515017	74.60931168	100.3	0.312101989	0.385161246
2005-10-02	09:00:00	0	19.4	60	100.3	2.6	0.9936	0.00	18.19315086	59.61163362	100.3	2.55966294	0.959832195
2005-10-02	10:00:00	0	22.4	46	100.3	2.7	1.5768	0.00	22.25435303	43.66306996	100.3	2.643517044	1.657786348
2005-10-02	11:00:00	0	24.7	38	100.3	2.7	2.0304	0.00	26.49832403	35.37131896	100.3	2.674148916	2.093755289
2005-10-02	12:00:00	0	27	32	100.3	2.8	2.3112	0.00	28.38839041	33.38812798	100.3	2.635515213	2.47261551
2005-10-02	13:00:00	0	28.7	28	100.2	3.1	2.4012	0.00	30.20465001	25.95035384	100.2	3.398606423	2.305174606
2005-10-02	14:00:00	0	30.7	23	100.1	3.7	2.2608	0.00	31.23160632	24.42996725	100.1	3.589417507	2.356470697
2005-10-02	15:00:00	0	31.2	22	100.1	4.5	1.9188	0.00	33.46923568	21.03859879	100.1	4.470601757	2.097178599
2005-10-02	16:00:00	0	31.2	20	100	4.4	1.4112	0.00	30.95041622	21.07367093	100	4.767148033	1.417926322
2005-10-02	17:00:00	0	30.9	22	100	4.1	0.7848	0.00	32.55268751	21.69582305	100	3.776452367	0.834592959
2005-10-02	18:00:00	0	29.2	27	100.1	4.4	0.2196	0.00	30.24259094	28.27887159	100.1	4.6555566	0.216888884
2005-10-02	19:00:00	0	27.2	30	100.1	4	0.0036	0.00	26.08527339	31.46019596	100.1	4.060468509	0.003508546
2005-10-02	20:00:00	0	25.8	33	100.2	3.3	0	0.00	26.08100966	36.10292075	100.2	3.471410937	0
2005-10-02	21:00:00	0	24.9	32	100.3	3.2	0	0.00	23.94802357	32.35215964	100.3	2.907804809	0
2005-10-02	22:00:00	0	23.7	33	100.3	3	0	0.00	21.37790635	30.66223557	100.3	2.720389637	0
2005-10-02	23:00:00	0	23.1	33	100.3	3.4	0	0.00	24.51195201	31.61484872	100.3	3.082765057	0
2005-10-03	00:00:00	0	22.2	33	100.3	3.6	0	0.00	22.11029394	35.4795872	100.3	3.760742854	0
2005-10-03	01:00:00	0	21.6	35	100.3	3.4	0	0.00	22.39755164	31.70868585	100.3	3.344871743	0
2005-10-03	02:00:00	0	20.1	39	100.4	3.4	0	0.00	20.40951892	37.99395006	100.4	3.18272476	0
2005-10-03	03:00:00	0	18.9	40	100.3	2.3	0	0.00	19.30277563	36.27662754	100.3	2.503647715	0
2005-10-03	04:00:00	0	16.9	43	100.4	0.3	0	0.00	17.54348113	43.65360607	100.4	0.291973716	0
2005-10-03	05:00:00	0	16.2	42	100.4	0.7	0	0.00	15.20222341	42.39973554	100.4	0.670991112	0
2005-10-03	06:00:00	0	15.6	42	100.5	1.1	0	0.00	15.10881611	42.59899434	100.5	1.108202723	0
2005-10-03	07:00:00	0	15.7	39	100.5	2.1	0.036	0.00	15.78857514	40.93737622	100.5	2.056286734	0.033032211
2005-10-03	08:00:00	0	17.1	35	100.6	2.5	0.3852	0.00	15.4413354	35.83478193	100.6	2.44689631	0.39114276
2005-10-03	09:00:00	0	18.4	33	100.6	2.8	0.4032	0.00	17.81688469	31.18928288	100.6	2.743641734	0.368233722
2005-10-03	10:00:00	0	19.1	32	100.7	3.9	0.8964	0.00	20.72423157	30.25700155	100.7	3.816780008	0.833183157
2005-10-03	11:00:00	0	22.3	26	100.7	4.6	2.0376	0.00	21.83371234	27.56986041	100.7	4.239512113	2.161255385
2005-10-03	12:00:00	0	24.7	23	100.6	3.6	2.3436	0.00	23.00351833	22.79161768	100.6	3.751066198	2.214819136
2005-10-03	13:00:00	0	26.2	21	100.6	3.3	2.6028	0.00	27.2644466	19.85025446	100.6	3.593337722	2.57069949
2005-10-03	14:00:00	0	27.2	19	100.5	3.4	2.2716	0.00	25.18362118	20.70467451	100.5	3.638441629	2.132258164
2005-10-03	15:00:00	0	28	18	100.4	3.8	1.926	0.00	29.67426765	16.21686116	100.4	3.737822813	2.099048139
2005-10-03	16:00:00	0	28.1	17	100.4	4.8	1.4076	0.00	26.60092443	17.35868985	100.4	5.188861231	1.342491582
2005-10-03	17:00:00	0	27.5	17	100.4	4.7	0.7884	0.00	29.72006257	17.85559678	100.4	4.632694433	0.780148821
2005-10-03	18:00:00	0	26.3	18	100.4	3.8	0.2232	0.00	26.56897786	17.79806015	100.4	3.903207687	0.237199205
2005-10-03	19:00:00	0	24.1	20	100.4	3.1	0.0036	0.00	24.56394989	18.90995224	100.4	2.80439153	0.003710519
2005-10-03	20:00:00	0	22.6	22	100.5	3.2	0	0.00	24.68817272	23.5817502	100.5	2.992231623	0
2005-10-03	21:00:00	0	21.3	22	100.5	3.3	0	0.00	20.12712332	22.34131481	100.5	3.198082987	0
2005-10-03	22:00:00	0	19.9	24	100.5	1.6	0	0.00	20.03340368	23.45179813	100.5	1.547866911	0
2005-10-03	23:00:00	0	19.5	23	100.5	1.8	0	0.00	18.43012167	23.2892929	100.5	1.882878269	0
2005-10-04	00:00:00	0	17.4	26	100.6	1	0	0.00	15.75122646	25.5440696	100.6	1.048734774	0
2005-10-04	01:00:00	0	16.4	28	100.6	0.9	0	0.00	16.27870521	26.17181946	100.6	0.838485517	0
2005-10-04	02:00:00	0	15.6	29	100.6	0.8	0	0.00	15.3032096	27.91510022	100.6	0.87299231	0
2005-10-04	03:00:00	0	14.7	30	100.5	1.1	0	0.00	13.5188258	27.37107236	100.5	1.09274148	0
2005-10-04	04:00:00	0	14	31	100.5	1.3	0	0.00	12.90489777	32.58685802	100.5	1.26548578	0
2005-10-04	05:00:00	0	12.8	34	100.6	1.1	0	0.00	13.20473857	34.06266312	100.6	1.114713933	0
2005-10-04	06:00:00	0	12.1	36	100.6	0.5	0	0.00	12.41213714	37.72702747	100.6	0.461867706	0
2005-10-04	07:00:00	0	12.4	37	100.6	1.6	0.036	0.00	12.67899676	33.83601491	100.6	1.656928021	0.037024432
2005-10-04	08:00:00	0	14.3	36	100.6	2.5	0.4104	0.00	14.50284979	32.67539301	100.6	2.39060277	0.380060634
2005-10-04	09:00:00	0	17.4	29	100.7	2.7	1.0296	0.00	17.08851434	29.20940239	100.7	2.438278398	0.934427172
2005-10-04	10:00:00	0	20.3	22	100.7	2.6	1.6308	0.00	19.9681483	19.8306505	100.7	2.809306094	1.489206036
2005-10-04	11:00:00	0	23.6	18	100.7	1.3	2.1024	0.00	22.6719156	18.0183266	100.7	1.418990166	2.088575404
2005-10-04	12:00:00	0	25.9	14	100.6	1.9	2.394	0.00	23.42581882	13.48122053	100.6	2.071316828	2.242854432
2005-10-04	13:00:00	0	27.2	12	100.5	2.2	2.4732	0.00	28.1524048	12.68574551	100.5	2.255287178	2.339305829
2005-10-04	14:00:00	0	28.5	11	100.4	1.9	2.322	0.00	29.76445166	10.05877622	100.4	1.959345187	2.37166499
2005-10-04	15:00:00	0	29.4	12	100.3	1.6	1.9512	0.00	28.56092245	12.78688064	100.3	1.569519487	1.966656382
2005-10-04	16:00:00	0	29.2	12	100.3	2.5	1.422	0.00	28.20610044	11.52553098	100.3	2.499892851	1.472858946
2005-10-04	17:00:00	0	29.1	11	100.3	3.1	0.792	0.00	30.96393127	10.16925737	100.3	3.288198402	0.855051856
2005-10-04	18:00:00	0	27.9	12	100.3	2.3	0.2124	0.00	28.0710276	12.92825044	100.3	2.202239561	0.20897025
2005-10-04	19:00:00	0	24.9	17	100.3	1.4	0.0036	0.00	22.99877886	15.52035742	100.3	1.309527379	0.003719492
2005-10-04	20:00:00	0	23.3	21	100.4	2.3	0	0.00	24.49504902	19.07792052	100.4	2.490538549	0
2005-10-04	21:00:00	0	21.8	21	100.4	2	0	0.00	20.91834406	19.67212265	100.4	2.09294334	0
2005-10-04	22:00:00	0	20.1	23	100.5	1.8	0	0.00	19.26431035	22.00766061	100.5	1.912739125	0
2005-10-04	23:00:00	0	18.1	37	100.5	0.9	0	0.00	19.90936732	34.57629127	100.5	0.932672459	0
2005-10-05	00:00:00	0	16.2	56	100.5	0.7	0	0.00	16.46382123	52.52178972	100.5	0.638200624	0
2005-10-05	01:00:00	0	14.9	56	100.5	0.4	0	0.00	14.39857755	54.58549047	100.5	0.432454336	0
2005-10-05	02:00:00	0	13.7	50	100.5	0.8	0	0.00	14.30289016	52.00566727	100.5	0.849349386	0
2005-10-05	03:00:00	0	12.6	48	100.4	0.4	0	0.00	11.46237432	50.72801542	100.4	0.425443469	0
2005-10-05	04:00:00	0	13.4	37	100.4	0.7	0	0.00	12.51958668	39.62542483	100.4	0.712916721	0
2005-10-05	05:00:00	0	13.9	30	100.4	1	0	0.00	15.2561101	32.32018569	100.4	0.994090291	0
2005-10-05	06:00:00	0	12.6	34	100.5	0.1	0	0.00	13.45850403	31.87938796	100.5	0.101741597	0
2005-10-05	07:00:00	0	11.4	37	100.5	0.5	0.0324	0.00	11.65583003	39.62436931	100.5	0.530302143	0.034500554
2005-10-05	08:00:00	0	13.2	35	100.5	0.7	0.3888	0.00	12.47134943	31.71464106	100.5	0.672902021	0.393211106
2005-10-05	09:00:00	0	18.6	30	100.6	0.4	1.0008	0.00	17.58325792	29.43555535	100.6	0.375332928	1.093286322
2005-10-05	10:00:00	0	21.3	35	100.6	0.9	1.5984	0.00	20.58419548	38.30910704	100.6	0.968464635	1.499631278
2005-10-05	11:00:00	0	24.6	27	100.5	1.2	2.0664	0.00	27.03748406	28.62164569	100.5	1.302343152	2.007265318
2005-10-05	12:00:00	0	26.7	24	100.5	1.2	2.3364	0.00	28.34892572	25.3557576	100.5	1.210835116	2.299890481
2005-10-05	13:00:00	0	27.6	21	100.4	1.2	2.4084	0.00	25.93040701	22.03766082	100.4	1.107597817	2.442263253
2005-10-05	14:00:00	0	28.6	17	100.3	1.1	2.268	0.00	27.5952654	17.14170957	100.3	1.004424287	2.29687694
2005-10-05	15:00:00	0	29.5	15	100.2	1.2	1.926	0.00	27.7873089	15.44659755	100.2	1.219049257	2.061679484
2005-10-05	16:00:00	0	29.7	14	100.2	0.9	1.4004	0.00	28.63596233	14.08895507	100.2	0.864341179	1.369339179
2005-10-05	17:00:00	0	29.7	12	100.2	1	0.7668	0.00	29.14186032	12.22225437	100.2	0.901621853	0.75899791
2005-10-05	18:00:00	0	28.4	13	100.2	1.4	0.1944	0.00	26.85662618	13.06856531	100.2	1.431675004	0.19982513
2005-10-05	19:00:00	0	25.9	11	100.2	1.4	0.0036	0.00	25.07039143	10.15737423	100.2	1.288012737	0.003263348
2005-10-05	20:00:00	0	23.9	12	100.2	0.8	0	0.00	23.9750454	11.33648233	100.2	0.876821129	0
2005-10-05	21:00:00	0	20.7	15	100.3	0.6	0	0.00	20.93741096	14.28061458	100.3	0.551616742	0
2005-10-05	22:00:00	0	20.7	15	100.3	0.6	0	0.00	21.18830131	15.16635177	100.3	0.617936728	0
2005-10-05	23:00:00	0	18.8	18	100.3	0.2	0	0.00	18.1367353	17.5450125	100.3	0.196131432	0
2005-10-06	00:00:00	0	15.4	23	100.3	0.3	0	0.00	15.83885029	21.48065376	100.3	0.282725387	0
2005-10-06	01:00:00	0	15.6	23	100.3	0.5	0	0.00	15.07088596	22.87723728	100.3	0.489087142	0
2005-10-06	02:00:00	0	13.4	28	100.2	0.7	0	0.00	13.01997217	28.78248327	100.2	0.749071974	0
2005-10-06	03:00:00	0	14.1	31	100.2	0.5	0	0.00	14.64061734	29.89598147	100.2	0.544711086	0
2005-10-06	04:00:00	0	14.9	29	100.2	1	0	0.00	16.25250506	29.97448542	100.2	1.064292125	0
2005-10-06	05:00:00	0	12.4	32	100.2	1	0	0.00	12.61644067	34.42973392	100.2	0.974624792	0
2005-10-06	06:00:00	0	12.6	29	100.2	1.1	0	0.00	13.1797344	30.7441226	100.2	1.071431705	0
2005-10-06	07:00:00	0	13.4	28	100.2	0.5	0.0252	0.00	12.74053725	26.22749708	100.2	0.516951836	0.024888698
2005-10-06	08:00:00	0	13.8	29	100.3	0.1	0.378	0.00	14.3598013	31.12035273	100.3	0.092298548	0.412226156
2005-10-06	09:00:00	0	17.7	24	100.3	0.7	1.0008	0.00	16.53918495	23.13909219	100.3	0.652154004	0.93374574
2005-10-06	10:00:00	0	22.3	18	100.3	0.5	1.5588	0.00	20.57141622	19.36411879	100.3	0.528329635	1.625898283
2005-10-06	11:00:00	0	25.8	18	100.3	1.3	2.052	0.00	24.30053265	18.20192755	100.3	1.21367671	2.021444552
2005-10-06	12:00:00	0	27.8	17	100.2	1	2.3148	0.00	25.50873518	15.8503003	100.2	0.914939866	2.48337844
2005-10-06	13:00:00	0	29.1	13	100.1	1.4	2.4048	0.00	28.96901687	12.27267255	100.1	1.293777884	2.624652015
2005-10-06	14:00:00	0	29.8	11	100	1.4	2.2572	0.00	29.79048867	10.38234296	100	1.370171467	2.246970829
2005-10-06	15:00:00	0	30.3	9	100	1.4	1.9044	0.00	30.73159995	8.230845245	100	1.461340241	1.783139805
2005-10-06	16:00:00	0	30.4	8	99.9	1.1	1.3788	0.00	31.34911688	7.488173738	99.9	1.034351498	1.478730533
2005-10-06	17:00:00	0	30.2	8	99.9	0.9	0.6732	0.00	29.12253453	7.586624882	99.9	0.91022802	0.687953946
2005-10-06	18:00:00	0	29.4	8	99.9	0.2	0.1584	0.00	28.77151509	7.718033842	99.9	0.208654578	0.147597001
2005-10-06	19:00:00	0	26.1	10	100	0.5	0.0036	0.00	27.35612985	10.85488808	100	0.482236803	0.003731444
2005-10-06	20:00:00	0	23.1	13	100	0.8	0	0.00	21.31052604	13.36689892	100	0.780863604	0
2005-10-06	21:00:00	0	21.6	13	100	0.7	0	0.00	19.96813826	13.0335794	100	0.687421218	0
2005-10-06	22:00:00	0	19.1	19	100	1.1	0	0.00	20.88149571	18.47411181	100	1.004990738	0
2005-10-06	23:00:00	0	17.7	27	100.1	0.8	0	0.00	16.3220645	29.27823592	100.1	0.808600785	0
2005-10-07	00:00:00	0	16.9	29	100	0.9	0	0.00	17.57009498	26.54481036	100	0.844347309	0
2005-10-07	01:00:00	0	16.7	28	100	0.8	0	0.00	15.40791408	28.20023145	100	0.738715727	0
2005-10-07	02:00:00	0	15.9	31	100	0.8	0	0.00	17.47467748	29.51748645	100	0.766633766	0
2005-10-07	03:00:00	0	15.9	32	100	0.7	0	0.00	14.91348867	28.91549836	100	0.681924012	0
2005-10-07	04:00:00	0	14.6	33	100	0.7	0	0.00	16.0158111	31.11531057	100	0.754487289	0
2005-10-07	05:00:00	0	15.7	30	100	1.6	0	0.00	16.25753775	32.34333103	100	1.610781206	0
2005-10-07	06:00:00	0	16.7	39	100	2.5	0	0.00	16.25147207	42.34466641	100	2.643310662	0
2005-10-07	07:00:00	0	16.6	53	100	2.4	0.0288	0.00	17.10920514	54.05858585	100	2.226765912	0.026445386
2005-10-07	08:00:00	0	17.7	66	100.1	2.8	0.27	0.00	18.29417137	71.69438172	100.1	3.023619068	0.249226005
2005-10-07	09:00:00	0	19.4	64	100.1	3.5	0.7128	0.00	21.06361797	63.1113028	100.1	3.447876786	0.73717411
2005-10-07	10:00:00	0	21.7	55	100.1	4.8	1.3248	0.00	22.6657783	49.8028572	100.1	4.519184403	1.21289207
2005-10-07	11:00:00	0	23.8	44	100.1	4.8	1.9188	0.00	22.84375676	43.95276602	100.1	4.726853103	1.85014077
2005-10-07	12:00:00	0	25.4	38	100	4.6	2.1024	0.00	27.66797287	38.91368723	100	4.60153423	2.146299617
2005-10-07	13:00:00	0	26.8	33	99.9	4	2.2464	0.00	24.87368542	34.35789875	99.9	4.331503534	2.316521764
2005-10-07	14:00:00	0	27.7	29	99.9	4.4	2.1888	0.00	28.61363549	28.47859375	99.9	4.209958915	1.982521166
2005-10-07	15:00:00	0	27.7	28	99.8	4.2	1.4904	0.00	25.32794507	28.60582362	99.8	4.337121941	1.34962462
2005-10-07	16:00:00	0	27.9	29	99.8	4	1.0872	0.00	27.6279209	28.9974999	99.8	3.927745264	0.989431805
2005-10-07	17:00:00	0	26.7	35	99.9	3.6	0.63	0.00	28.47794688	37.13175873	99.9	3.702533773	0.590399823
2005-10-07	18:00:00	0	25.5	39	99.9	3.5	0.3456	0.00	27.99336635	40.33128993	99.9	3.264978369	0.329132159
2005-10-07	19:00:00	0	23.6	47	99.9	2.6	0	0.00	22.43738199	51.49047128	99.9	2.647341025	0
2005-10-07	20:00:00	0	22.1	56	100	2.1	0	0.00	23.35871683	53.97809157	100	2.188117203	0
2005-10-07	21:00:00	0	20.6	64	100.1	1.6	0	0.00	22.35615407	61.17119411	100.1	1.714555489	0
2005-10-07	22:00:00	0	20.3	69	100.1	1.9	0	0.00	22.23468223	73.27610667	100.1	1.856988282	0
2005-10-07	23:00:00	0	19.7	72	100.1	1.3	0	0.00	20.04970027	68.81133683	100.1	1.422971376	0
2005-10-08	00:00:00	0	19.4	74	100.1	0.4	0	0.00	18.98209257	76.6286734	100.1	0.39016008	0
2005-10-08	01:00:00	0	19.3	74	100.1	1.4	0	0.00	20.39663165	67.02029163	100.1	1.361279432	0
2005-10-08	02:00:00	0	19.5	73	100.1	2.1	0	0.00	20.55947642	79.55235723	100.1	1.908850884	0
2005-10-08	03:00:00	0	19.3	73	100.1	1.8	0	0.00	19.68975915	66.52168288	100.1	1.770956861	0
2005-10-08	04:00:00	0	19	73	100.1	1.8	0	0.00	17.84862054	72.9705133	100.1	1.924666726	0
2005-10-08	05:00:00	0	18.6	75	100.1	0.8	0	0.00	17.37309456	74.01510329	100.1	0.739079095	0
2005-10-08	06:00:00	0	18.6	74	100.1	0.3	0	0.00	19.81738235	71.61237011	100.1	0.326753675	0
2005-10-08	07:00:00	0	18.1	75	100.2	0.4	0.0216	0.00	19.75163099	68.73535582	100.2	0.382508831	0.021755182
2005-10-08	08:00:00	0	19.1	70	100.2	0.6	0.3348	0.00	19.9246987	74.75418637	100.2	0.614317485	0.340991676
2005-10-08	09:00:00	0	21.5	56	100.3	1.5	0.864	0.00	22.5303099	57.77831512	100.3	1.566437593	0.856769375
2005-10-08	10:00:00	0	23.4	43	100.3	2.7	1.44	0.00	24.18503886	45.71922354	100.3	2.793124787	1.472841483
2005-10-08	11:00:00	0	24.5	38	100.3	3.4	1.8936	0.00	24.07182885	38.96166201	100.3	3.53129549	1.790455756
2005-10-08	12:00:00	0	26.1	34	100.3	3.8	2.1636	0.00	27.41267915	32.57029351	100.3	3.584993404	2.118008345
2005-10-08	13:00:00	0	27.4	31	100.2	3.6	2.2248	0.00	26.18655759	31.06672049	100.2	3.384438972	2.423779752
2005-10-08	14:00:00	0	28.3	29	100.2	3.5	2.0772	0.00	26.13850138	31.08826216	100.2	3.198703955	1.938595496
2005-10-08	15:00:00	0	28.5	29	100.1	3.2	1.5768	0.00	26.86238198	28.44346599	100.1	3.33555823	1.628986587
2005-10-08	16:00:00	0	28.7	29	100.1	2.7	0.972	0.00	26.25916702	28.30420082	100.1	2.948998777	1.018738688
2005-10-08	17:00:00	0	28	32	100.1	3	0.432	0.00	28.65890798	31.28645369	100.1	2.906622073	0.467244563
2005-10-08	18:00:00	0	26.4	40	100.2	3.3	0.3024	0.00	26.02804073	40.89566712	100.2	3.289346071	0.297362173
2005-10-08	19:00:00	0	25	44	100.2	2.2	0	0.00	23.88270928	40.05383716	100.2	2.083099966	0
2005-10-08	20:00:00	0	23.6	48	100.3	0.7	0	0.00	24.02764208	45.02450739	100.3	0.671832979	0
2005-10-08	21:00:00	0	21.9	53	100.3	1	0	0.00	21.56871187	52.17482645	100.3	0.979169426	0
2005-10-08	22:00:00	0	20.9	56	100.3	0.6	0	0.00	20.07804096	55.16088314	100.3	0.589741573	0
2005-10-08	23:00:00	0	20.4	60	100.3	0	0	0.00	21.59833352	63.70346764	100.3	0	0
2005-10-09	00:00:00	0	18.8	63	100.3	0.3	0	0.00	17.99438494	59.57444415	100.3	0.28311262	0
2005-10-09	01:00:00	0	18.1	64	100.4	0.9	0	0.00	16.34664044	61.4608927	100.4	0.910149004	0
2005-10-09	02:00:00	0	19.2	66	100.4	1.5	0	0.00	18.20830551	64.40935255	100.4	1.363520422	0
2005-10-09	03:00:00	0	19	67	100.4	1.7	0	0.00	19.53191316	66.99925652	100.4	1.605205446	0
2005-10-09	04:00:00	0	18.7	68	100.4	0.9	0	0.00	17.33385873	69.36167412	100.4	0.944514118	0
2005-10-09	05:00:00	0	18.8	69	100.4	1.9	0	0.00	19.39637898	70.99070941	100.4	1.966879756	0
2005-10-09	06:00:00	0	18.7	73	100.4	1.9	0	0.00	18.97028001	74.90334565	100.4	1.901452363	0
2005-10-09	07:00:00	0	18.9	74	100.5	1.6	0.0036	0.00	17.21896796	81.27647369	100.5	1.539361617	0.003493166
2005-10-09	08:00:00	0	19.1	74	100.5	1.7	0.0612	0.00	19.15142423	80.0139283	100.5	1.751370838	0.065590476
2005-10-09	09:00:00	0	19.9	72	100.5	2.2	0.0792	0.00	21.07740774	70.42672862	100.5	2.363272314	0.081507911
2005-10-09	10:00:00	0.1	19.4	80	100.6	2.6	0.126	0.28	19.48488359	85.40602154	100.6	2.530424498	0.137670851
2005-10-09	11:00:00	0.6	18.4	88	100.6	1.8	0.2268	1.31	18.27748528	92.56181771	100.6	1.830508285	0.233543015
2005-10-09	12:00:00	0.4	18.6	91	100.6	2.3	0.3384	0.93	17.7463902	93.6186468	100.6	2.298587304	0.312407951
2005-10-09	13:00:00	1.9	18.4	95	100.6	1.2	0.324	5.56	16.60483133	89.93224768	100.6	1.136001268	0.319398411
2005-10-09	14:00:00	0.4	18.6	97	100.6	1.9	0.2736	1.10	19.59595711	89.74085658	100.6	1.804120655	0.265155618
2005-10-09	15:00:00	0.4	18.6	96	100.6	1.3	0.3348	0.88	19.05565225	97.13656484	100.6	1.366147598	0.314754718
2005-10-09	16:00:00	2	18.4	98	100.5	2.7	0.4608	5.36	18.98277016	90.41178398	100.5	2.606814548	0.488635659
2005-10-09	17:00:00	0.2	18.4	94	100.5	2.8	0.3456	0.58	17.72246171	92.76985627	100.5	2.908498485	0.375472472
2005-10-09	18:00:00	0	18.4	92	100.4	2.8	0.0648	0.00	18.14309194	96.12115739	100.4	2.78019198	0.066752765
2005-10-09	19:00:00	2.2	18.4	95	100.5	0.4	0	5.42	18.88575778	101.6300419	100.5	0.362316225	0
2005-10-09	20:00:00	1	18.1	100	100.5	1.4	0	2.48	16.37750709	99.83680634	100.5	1.318330873	0
2005-10-09	21:00:00	0	17.8	100	100.5	0.6	0	0.00	18.63064148	108.9776016	100.5	0.618460785	0
2005-10-09	22:00:00	0.1	17.4	100	100.4	1.6	0	0.30	18.41735446	108.6174265	100.4	1.741034696	0
2005-10-09	23:00:00	0	17.4	100	100.4	1.8	0	0.00	16.60608556	99.74960469	100.4	1.968769656	0
2005-10-10	00:00:00	0	18.4	91	100.4	3.4	0	0.00	18.88007602	96.41086015	100.4	3.473575804	0
2005-10-10	01:00:00	0	18.4	83	100.3	4.9	0	0.00	19.66412674	81.26924478	100.3	5.265963814	0
2005-10-10	02:00:00	0	17.8	79	100.3	4.1	0	0.00	16.82764113	74.55041103	100.3	4.376921744	0
2005-10-10	03:00:00	0	17.3	80	100.2	3.8	0	0.00	16.02219979	79.00868261	100.2	3.657370471	0
2005-10-10	04:00:00	0	17.2	81	100.2	4.4	0	0.00	16.6178661	87.30153565	100.2	4.097816467	0
2005-10-10	05:00:00	0	17.4	84	100.2	5	0	0.00	17.76765525	92.26158035	100.2	4.939178356	0
2005-10-10	06:00:00	0	17.6	86	100.3	5	0	0.00	18.49011916	87.09268287	100.3	5.465459061	0
2005-10-10	07:00:00	0	17.5	90	100.3	4.8	0.0072	0.00	15.89246832	86.25864147	100.3	5.250366756	0.006820051
2005-10-10	08:00:00	0	17.7	92	100.3	5.1	0.1944	0.00	18.68408412	96.50200056	100.3	4.756515589	0.182900957
